id,url
40402266,https://www.google.com/maps/place/?q=place_id:ChIJJ5E3Y9VmwokRdMg_uIDWKzk
50105564,https://www.google.com/maps/place/?q=place_id:ChIJM3QcHMRfwokRtDGwVnJX25U
41629135,https://www.google.com/maps/place/?q=place_id:ChIJ2_1Pf3lZwokRdqnt-S-VvDs
50054609,https://www.google.com/maps/place/?q=place_id:EiYyNDU5IFdlYnN0ZXIgQXZlLCBCcm9ueCwgTlkgMTA0NTgsIFVTQSIxEi8KFAoSCUGFwGh_9MKJEcv1NRcp2HlVEJsTKhQKEgn3zDcwf_PCiRFMzZwvFXmAHw
50119874,https://www.google.com/maps/place/?q=place_id:ChIJvZZqWM9hwokRo0pQH6Pkv5E
50124861,https://www.google.com/maps/place/?q=place_id:ChIJg9e9vz2LwokRvf-vCOpOCQc
50071596,https://www.google.com/maps/place/?q=place_id:ChIJ-UmezKpnwokRyxjgomrZCCY
41685153,https://www.google.com/maps/place/?q=place_id:ChIJqQOoQz_2wokR1-Vvy-hzeis
50043915,https://www.google.com/maps/place/?q=place_id:ChIJz2xIwQNcwokRs0i5lg229kI
41490406,https://www.google.com/maps/place/?q=place_id:ChIJw2l_NLT0wokR4V4e3ULG088
50105170,https://www.google.com/maps/place/?q=place_id:ChIJI2gUw7rzwokRmzBos64g5Bo
50008191,https://www.google.com/maps/place/?q=place_id:ChIJ9eno6hFgwokRDrtLaS6otdc
50057069,https://www.google.com/maps/place/?q=place_id:ChIJr6fNvotcwokRkb2KtQd0TD4
50011308,https://www.google.com/maps/place/?q=place_id:ChIJr43fGDVawokRUSrLWWnoYf8
50105670,https://www.google.com/maps/place/?q=place_id:ChIJW5G2WC9gwokRVm9aUjmsqsk
50050281,https://www.google.com/maps/place/?q=place_id:ChIJb66wS7FbwokRMP1hjOmk31o
50130874,https://www.google.com/maps/place/?q=place_id:EiIyMDAwIDNyZCBBdmUsIEJyb254LCBOWSAxMDQ1NCwgVVNBIjESLwoUChIJIUiPFN71wokRnu_ORsQprJUQ0A8qFAoSCaX00v1H9MKJEdc-iGS2cU26
50073239,https://www.google.com/maps/place/?q=place_id:ChIJ3VzP3p9bwokRU8H77DQ1qqs
50119205,https://www.google.com/maps/place/?q=place_id:ChIJb-_Humz2wokRaLHI25c90xg
